Ratio_MonthlyCharges_tenure,Contract,tenure,MonthlyCharges,tenure_segment_encoded,TotalCharges,is_new_customer,PaymentMethod,InternetService,PaperlessBilling,Ratio_TotalCharges_MonthlyCharges*tenure,Churn
1.7684210526315791,0,18,33.6,2,550.35,0,1,1,0,0.909970238095238,0
1.506140350877193,1,56,85.85,3,4793.8,0,1,0,1,0.997129544887262,0
0.9418918918918919,0,36,34.85,3,1267.2,0,0,1,1,1.0100430416068866,0
1.1915492957746479,2,70,84.6,3,5706.2,0,0,0,0,0.9635596082404593,0
0.6514492753623189,0,68,44.95,3,3085.35,0,0,0,0,1.009405875809723,0
12.35,0,1,24.7,0,24.7,1,0,0,1,1.0,0
2.639473684210526,0,37,100.3,3,3541.4,0,1,0,0,0.9542723181805934,0
5.09,0,4,25.45,0,84.2,1,1,2,1,0.8271119842829077,0
25.35,0,1,50.7,0,50.7,1,1,1,1,1.0,0
2.619047619047619,0,20,55.0,2,1165.55,0,1,0,1,1.059590909090909,0
0.936986301369863,2,72,68.4,3,4855.35,0,0,1,0,0.9858979044834308,0
4.5874999999999995,0,11,55.05,1,608.15,0,0,1,1,1.0042936173726364,0
0.5823529411764706,2,33,19.8,3,641.35,0,1,2,0,0.9815580042852771,0
17.95,0,1,35.9,0,35.9,1,1,0,0,1.0,0
4.75,0,16,80.75,2,1321.3,0,0,0,0,1.0226780185758513,0
3.4195652173913045,1,22,78.65,2,1663.75,0,1,1,1,0.9615384615384615,0
1.235,0,49,61.75,3,3024.15,0,0,0,0,0.9994712054862431,0
1.7216216216216218,1,36,63.7,3,2188.5,0,1,0,1,0.9543432757718471,0
2.7375,0,31,87.6,3,2724.25,0,0,1,0,1.003185299749595,0
14.858333333333334,0,5,89.15,0,413.25,1,0,1,1,0.9270891755468312,0
0.29850746268656714,2,66,20.0,3,1374.2,0,1,2,0,1.041060606060606,0
1.6061538461538463,2,64,104.4,3,6692.65,0,0,1,1,1.0016537954980842,0
1.8227272727272728,0,10,20.05,1,218.5,0,1,2,1,1.0897755610972568,0
1.1433333333333333,0,29,34.3,3,1004.75,0,0,0,0,1.010103548808686,0
0.35603448275862065,2,57,20.65,3,1125.6,0,0,2,0,0.9562890276538805,0
1.7925531914893618,0,46,84.25,3,3847.6,0,1,0,0,0.9928009289123984,0
0.3638888888888889,2,53,19.65,3,978.0,0,0,2,0,0.9390753276681552,0
4.436111111111111,1,17,79.85,2,1387.35,0,1,1,0,1.0220265939813622,0
0.5179487179487179,2,38,20.2,3,746.05,0,1,2,1,0.9719254820218863,0
1.2375,1,15,19.8,2,304.6,0,1,2,0,1.0255892255892256,0
2.1891304347826086,0,22,50.35,2,1098.85,0,0,1,1,0.9920104721494989,0
1.286206896551724,1,57,74.6,3,4368.95,0,0,0,0,1.0274563755232586,0
10.175,2,1,20.35,0,20.35,1,1,2,0,1.0,0
1.6192307692307693,2,12,21.05,1,262.05,0,0,2,0,1.0374109263657956,0
2.5594594594594597,0,36,94.7,3,3512.5,0,0,0,1,1.030300363721694,0
24.983333333333334,0,2,74.95,0,151.75,1,0,1,0,1.0123415610406938,0
1.5335616438356166,2,72,111.95,3,8033.1,0,0,1,0,0.9966130713115974,0
0.3150793650793651,2,62,19.85,3,1253.65,0,0,2,0,1.018647923945722,0
12.821428571428571,0,6,89.75,0,552.65,1,0,0,1,1.0262766945218198,0
0.4091836734693878,2,48,20.05,3,1036.0,0,1,2,1,1.0764754779717371,0
3.026388888888889,2,35,108.95,3,4025.5,0,0,1,1,1.0556611814069363,0
0.37075471698113205,1,52,19.65,3,928.4,0,1,2,0,0.908592679585046,0
12.45,0,1,24.9,0,24.9,1,1,1,1,1.0,0
1.2944444444444445,2,71,93.2,3,6506.15,0,1,1,0,0.9832179773922505,0
1.2470588235294118,1,67,84.8,3,5598.3,0,0,0,0,0.9853386370036611,0
1.2645833333333334,0,23,30.35,2,678.75,0,0,1,1,0.9723515507485136,0
1.37125,1,39,54.85,3,2191.7,0,0,0,0,1.024565832223079,0
1.21875,1,15,19.5,2,239.75,0,1,2,1,0.8196581196581196,0
0.968,2,24,24.2,2,609.05,0,1,2,0,1.0486398071625345,0
0.5092105263157896,0,37,19.35,3,683.75,0,0,2,0,0.9550247922340945,0
1.7109090909090907,1,54,94.1,3,5060.9,0,1,0,1,0.9959656787499508,0
18.6375,0,3,74.55,0,233.65,1,0,0,1,1.044712720769059,0
9.358333333333333,0,5,56.15,0,291.45,1,0,1,0,1.0381121994657168,0
0.598529411764706,2,33,20.35,3,689.75,0,1,2,0,1.0271014816469362,0
1.9178571428571427,1,41,80.55,3,3263.9,0,0,0,1,0.9882969220753661,0
1.75,1,34,61.25,3,1993.2,0,1,0,0,0.9571188475390157,0
1.4607142857142856,0,13,20.45,2,254.5,0,1,2,1,0.9573067519277789,0
0.8999999999999999,0,20,18.9,2,347.65,0,1,2,1,0.9197089947089947,0
1.0761904761904764,0,41,45.2,3,1841.9,0,0,1,0,0.9939024390243902,0
1.3892857142857142,0,13,19.45,2,232.1,0,1,2,0,0.9179355349021159,0
0.7069444444444444,2,35,25.45,3,809.25,0,0,2,0,0.9085040696042661,0
18.98,0,4,94.9,0,360.55,1,1,0,1,0.9498155953635405,0
2.53125,1,7,20.25,1,129.15,0,1,2,0,0.9111111111111112,0
2.0462962962962963,1,53,110.5,3,5835.5,0,0,1,0,0.9964142405873816,0
3.3249999999999997,0,5,19.95,0,109.6,1,1,2,0,1.0987468671679197,0
5.892307692307692,0,12,76.6,1,893.0,0,0,0,1,0.9714969538729331,0
0.5025641025641026,1,38,19.6,3,763.1,0,1,2,0,1.0245703544575724,0
8.53,0,9,85.3,1,781.4,0,1,1,1,1.0178455125700143,0
4.703571428571428,0,13,65.85,2,902.25,0,0,0,1,1.0539688102330471,0
0.41770833333333335,2,47,20.05,3,1016.7,0,1,2,0,1.0788984984347643,0
1.603225806451613,0,61,99.4,3,5943.65,0,0,0,0,0.9802503545865354,0
1.1764705882352942,0,16,20.0,2,275.7,0,1,2,0,0.8615625,0
1.8678571428571429,2,41,78.45,3,3126.45,0,0,1,0,0.9720188406472974,0
0.5704545454545454,2,43,25.1,3,1070.15,0,0,2,1,0.9915222829611786,0
7.857142857142857,0,6,55.0,0,340.4,1,0,0,1,1.0315151515151515,0
1.2050847457627119,1,58,71.1,3,4299.2,0,1,0,1,1.0425335855279112,0
3.0774999999999997,0,19,61.55,2,1093.2,0,1,0,1,0.9347984095087434,0
3.8249999999999997,0,11,45.9,1,521.9,0,0,1,1,1.0336700336700337,0
1.0074999999999998,1,39,40.3,3,1630.4,0,0,1,1,1.0373480944200548,0
1.8333333333333333,0,26,49.5,3,1265.65,0,1,0,1,0.9834110334110335,0
0.2704225352112676,2,70,19.2,3,1401.4,0,1,2,1,1.0427083333333333,0
0.4166666666666667,2,59,25.0,3,1510.5,0,1,2,0,1.0240677966101694,0
4.4125,1,7,35.3,1,264.8,0,1,0,0,1.0716309186564146,0
1.2791666666666666,1,59,76.75,3,4541.9,0,1,0,0,1.0030144095401092,0
1.3064516129032258,2,61,81.0,3,4976.15,0,0,1,1,1.0071139445456385,0
1.4458904109589041,2,72,105.55,3,7542.25,0,0,0,1,0.992453550186852,0
1.342857142857143,0,13,18.8,2,251.25,0,1,2,0,1.0280278232405893,0
0.38307692307692304,1,64,24.9,3,1595.5,0,1,2,0,1.0011922690763053,0
5.9,1,10,64.9,1,685.55,0,1,1,0,1.0563174114021572,0
0.9295454545454546,1,65,61.35,3,3874.1,0,0,0,0,0.9715002194219798,0
1.8087301587301587,2,62,113.95,3,6891.4,0,1,1,0,0.9754419737009723,0
1.6098214285714287,1,55,90.15,3,4916.95,0,0,1,1,0.9916704482428276,0
2.080769230769231,0,25,54.1,3,1373.0,0,0,1,0,1.0151571164510167,0
24.9,0,1,49.8,0,49.8,1,1,0,1,1.0,0
2.5675675675675675,0,36,95.0,3,3440.25,0,0,1,1,1.005921052631579,0
1.1274193548387097,2,61,69.9,3,4226.7,0,1,1,1,0.9912755927671848,0
1.4796296296296296,1,26,39.95,3,1023.75,0,0,1,1,0.9856070087609512,0
1.4963768115942029,2,68,103.25,3,7074.4,0,1,0,1,1.0076057541660732,0
1.2910958904109588,2,72,94.25,3,6849.75,0,0,1,1,1.009394341290893,0
0.6534722222222222,2,71,47.05,3,3263.6,0,0,0,1,0.9769648710541677,0
0.3543103448275862,2,57,20.55,3,1252.85,0,1,2,0,1.0695778375378835,0
3.9299999999999997,0,4,19.65,0,67.55,1,1,2,1,0.8594147582697201,0
1.1095890410958904,2,72,81.0,3,5750.0,0,1,0,0,0.9859396433470508,0
3.45,1,21,75.9,2,1549.75,0,0,1,1,0.9723006462136896,0
0.34305555555555556,2,71,24.7,3,1810.55,0,0,2,0,1.03241717511547,0
1.3076923076923077,2,64,85.0,3,5484.4,0,1,1,1,1.0081617647058823,0
1.161764705882353,0,16,19.75,2,294.9,0,1,2,0,0.9332278481012658,0
4.779999999999999,1,4,23.9,0,97.5,1,0,2,0,1.0198744769874477,0
9.975,0,1,19.95,0,19.95,1,1,2,0,1.0,0
1.3236842105263158,0,18,25.15,2,476.8,0,1,0,0,1.0532361387232163,0
18.05,0,2,54.15,0,101.65,1,1,1,0,0.9385964912280702,0
2.9899999999999998,0,19,59.8,2,1130.85,0,1,1,1,0.9952913219503607,0
2.045121951219512,0,40,83.85,3,3532.25,0,0,0,0,1.0531454979129398,0
3.4227272727272724,0,21,75.3,2,1570.7,0,1,1,0,0.9932966546512364,0
7.405555555555556,0,8,66.65,1,520.95,0,0,1,1,0.9770255063765941,0
1.5,2,72,109.5,3,7854.9,0,1,0,1,0.9963089802130898,0
1.5071428571428571,1,48,73.85,3,3581.4,0,0,1,1,1.0103249830737984,0
0.27571428571428575,2,69,19.3,3,1447.9,0,0,2,1,1.0872568896898702,0
1.619178082191781,2,72,118.2,3,8547.15,0,0,0,1,1.0043182459108855,0
3.43,1,14,51.45,2,727.85,0,1,1,0,1.0104817437178952,0
8.492857142857144,0,6,59.45,0,357.6,1,0,0,0,1.0025231286795626,0
2.1666666666666665,2,8,19.5,1,159.35,0,0,2,0,1.021474358974359,0
1.0861111111111112,1,17,19.55,2,280.85,0,1,2,0,0.8450428764856326,0
1.4174242424242425,1,65,93.55,3,6069.25,0,0,0,0,0.9981087859227892,0
1.0224137931034483,1,57,59.3,3,3274.35,0,1,1,1,0.9687139433744564,0
1.9263157894736842,1,56,109.8,3,6109.65,0,0,1,0,0.9936329039812646,0
5.206666666666666,0,14,78.1,2,1122.4,0,0,0,1,1.0265227730016464,0
0.7528301886792452,0,52,39.9,3,2020.9,0,0,1,1,0.9740215924426453,0
1.1,2,58,64.9,3,3795.45,0,1,1,1,1.0083018968173847,0
0.7852941176470588,0,67,53.4,3,3579.15,0,1,1,1,1.0003773268489016,0
8.299999999999999,0,2,24.9,0,49.7,1,1,1,1,0.997991967871486,0
1.5833333333333333,2,71,114.0,3,8175.9,0,0,1,1,1.0101186063750927,0
0.4308510638297872,2,46,20.25,3,890.35,0,0,2,0,0.9558239398819109,0
5.05,0,3,20.2,0,50.6,1,0,2,0,0.8349834983498351,0
4.9875,0,3,19.95,0,58.0,1,1,2,0,0.9690893901420218,0
0.3990196078431373,1,50,20.35,3,938.95,0,1,2,1,0.9228009828009828,0
0.7970588235294118,2,67,54.2,3,3623.95,0,1,0,0,0.99794844963375,0
0.9557142857142858,2,69,66.9,3,4577.9,0,1,0,1,0.9917246160178504,0
12.925,1,1,25.85,0,25.85,1,1,1,0,1.0,0
2.759090909090909,0,32,91.05,3,2871.5,0,0,0,0,0.9855505216913784,0
0.3434426229508197,2,60,20.95,3,1270.55,0,0,2,1,1.0107796340493238,0
1.4958904109589042,2,72,109.2,3,7711.45,0,0,1,1,0.9808010276760276,0
6.55,0,2,19.65,0,31.2,1,0,2,1,0.7938931297709924,0
6.833333333333333,1,2,20.5,0,38.25,1,0,2,0,0.9329268292682927,0
2.422972972972973,1,36,89.65,3,3348.1,0,1,1,1,1.0373985251285864,0
9.29375,0,7,74.35,1,533.6,0,1,0,0,1.0252665962148142,0
4.455,0,19,89.1,2,1620.8,0,0,0,1,0.9574103609191329,0
1.8760416666666666,0,47,90.05,3,4137.2,0,0,1,0,0.977518399943294,0
9.7,0,1,19.4,0,19.4,1,1,2,0,1.0,0
2.7515151515151515,1,32,90.8,3,3023.85,0,0,1,1,1.040697274229075,0
1.6112903225806452,1,61,99.9,3,6241.35,0,0,1,1,1.0241963274750159,0
1.215068493150685,2,72,88.7,3,6501.35,0,1,0,0,1.0179991857697608,0
1.2066666666666666,1,44,54.3,3,2317.1,0,0,1,1,0.9698225347396618,0
1.3261904761904764,0,41,55.7,3,2237.55,0,0,1,1,0.9797915663178175,0
2.038235294117647,1,50,103.95,3,5231.3,0,0,1,1,1.0065031265031266,0
2.238888888888889,2,8,20.15,1,165.5,0,1,2,0,1.0266749379652607,0
1.055263157894737,0,18,20.05,2,358.5,0,1,2,0,0.9933499584372402,0
1.2595890410958905,2,72,91.95,3,6614.9,0,1,1,1,0.999169234487342,0
7.439285714285715,1,13,104.15,2,1299.1,0,1,1,1,0.9594889028398389,0
1.2123188405797103,1,68,83.65,3,5733.4,0,0,1,1,1.0079462747442072,0
1.572142857142857,2,69,110.05,3,7430.75,0,1,1,1,0.9785736391231917,0
0.9807692307692307,2,25,25.5,3,630.6,0,1,2,0,0.9891764705882353,0
0.325,2,59,19.5,3,1222.65,0,1,2,0,1.0627118644067797,0
1.5014285714285713,1,69,105.1,3,7234.8,0,1,1,1,0.9976419972696812,0
1.7964285714285713,0,13,25.15,2,331.85,0,0,1,1,1.0149870010705002,0
1.8047169811320756,0,52,95.65,3,5088.4,0,1,0,1,1.0230407334432425,0
1.303225806451613,2,61,80.8,3,4860.85,0,0,0,1,0.9862136828436943,0
0.8283333333333334,1,29,24.85,3,788.05,0,1,1,1,1.0935266773052104,0
2.105769230769231,1,25,54.75,3,1266.35,0,1,1,1,0.925187214611872,0
3.171875,1,15,50.75,2,688.2,0,0,0,0,0.9040394088669952,0
1.0074999999999998,2,19,20.15,2,387.7,0,1,2,0,1.0126681467937835,0
0.4455555555555556,2,44,20.05,3,845.25,0,1,2,0,0.9581160734527318,0
1.2135593220338983,2,58,71.6,3,4230.25,0,1,0,0,1.0186500674243886,0
1.292857142857143,1,62,81.45,3,4983.05,0,1,0,1,0.9867621141012692,0
0.8225352112676056,1,70,58.4,3,4113.15,0,0,1,1,1.0061521526418786,0
4.881818181818182,2,10,53.7,1,521.0,0,1,0,0,0.9702048417132216,0
0.725925925925926,1,26,19.6,3,471.85,0,0,2,1,0.9259222919937206,0
1.3343283582089553,0,66,89.4,3,5976.9,0,1,1,0,1.0129652226967663,0
1.6192307692307693,1,51,84.2,3,4299.75,0,0,1,0,1.0012924409668855,0
1.4534246575342464,2,72,106.1,3,7548.6,0,1,1,1,0.9881401193842287,0
0.39015151515151514,2,65,25.75,3,1654.75,0,1,2,0,0.9886482449589246,0
0.9147887323943662,1,70,64.95,3,4551.5,0,0,1,0,1.0010997470581766,0
1.1705479452054794,2,72,85.45,3,6227.5,0,1,1,1,1.0122066185553604,0
10.025,0,1,20.05,0,20.05,1,1,2,0,1.0,0
5.175,0,3,20.7,0,57.5,1,1,2,0,0.925925925925926,0
0.4288135593220339,2,58,25.3,3,1474.35,0,1,2,1,1.0047362682295216,0
1.3616438356164384,2,72,99.4,3,7285.7,0,0,0,1,1.0180108428347865,0
1.4719178082191782,2,72,107.45,3,7658.3,0,1,0,0,0.9899048653120314,0
1.1452054794520548,2,72,83.6,3,5959.3,0,1,0,1,0.9900485114300904,0
1.335,1,59,80.1,3,4693.2,0,0,0,1,0.9930806830444995,0
1.1872727272727273,2,54,65.3,3,3512.9,0,0,0,1,0.9962282343599342,0
1.4680327868852459,2,60,89.55,3,5231.2,0,0,1,1,0.973608784664061,0
0.9967213114754098,2,60,60.8,3,3603.45,0,1,1,0,0.9877878289473684,0
18.625,0,3,74.5,0,217.45,1,0,1,0,0.9729306487695749,0
1.4164285714285716,2,69,99.15,3,6875.35,0,0,0,0,1.0049697793564136,0
9.625,0,1,19.25,0,19.25,1,0,2,0,1.0,0
0.7735294117647059,0,50,39.45,3,2021.35,0,1,0,1,1.024765525982256,0
0.7868421052631579,0,56,44.85,3,2564.95,0,1,1,1,1.0212414397197005,0
1.5934426229508196,2,60,97.2,3,5611.75,0,0,1,1,0.9622342249657064,0
4.975,0,3,19.9,0,45.75,1,1,2,1,0.7663316582914573,0
1.2614754098360657,2,60,76.95,3,4543.95,0,0,0,0,0.9841780376868096,0
2.5285714285714285,2,13,35.4,2,450.4,0,1,1,0,0.9787049109083007,0
0.3246031746031746,2,62,20.45,3,1297.35,0,0,2,0,1.0232273838630808,0
2.1032608695652173,1,45,96.75,3,4442.75,0,0,0,0,1.0204421475739305,0
2.0846153846153848,1,25,54.2,3,1423.15,0,0,0,0,1.0502952029520296,0
2.2244444444444444,2,44,100.1,3,4378.35,0,0,0,0,0.9940854599945511,0
15.083333333333334,0,2,45.25,0,74.2,1,1,1,1,0.819889502762431,0
0.9065217391304349,1,22,20.85,2,450.65,0,0,2,0,0.9824504033137125,0
0.9291666666666667,0,35,33.45,3,1175.85,0,1,1,1,1.0043561819346571,0
0.6733333333333333,2,29,20.2,3,558.8,0,1,2,0,0.9539091840218504,0
1.1090909090909091,1,54,61.0,3,3283.05,0,0,1,1,0.9966757741347906,0
1.4982758620689656,1,57,86.9,3,4939.25,0,0,1,1,0.9971635071568449,0
1.1015873015873017,2,62,69.4,3,4237.5,0,0,0,0,0.9848238356419076,0
1.271875,1,15,20.35,2,335.95,0,1,2,0,1.1005733005733005,0
1.4690140845070423,2,70,104.3,3,7188.5,0,0,0,1,0.9845911518970004,0
2.0431818181818184,0,21,44.95,2,926.25,0,0,0,1,0.981249006832989,0
2.060416666666667,1,23,49.45,2,1119.35,0,0,1,1,0.9841737371961136,0
2.942857142857143,1,6,20.6,0,116.6,1,1,2,0,0.9433656957928801,0
3.91,2,4,19.55,0,68.8,1,1,2,0,0.8797953964194373,0
3.8958333333333335,0,23,93.5,2,2341.55,0,0,0,1,1.0888398046965824,0
2.02037037037037,1,26,54.55,3,1362.85,0,1,1,0,0.9609038990340548,0
2.227777777777778,0,8,20.05,1,163.6,0,1,2,0,1.0199501246882792,0
26.483333333333334,0,2,79.45,0,145.15,1,0,1,1,0.9134675896790434,0
1.3308333333333333,1,59,79.85,3,4786.1,0,1,0,0,1.015909066788364,0
2.5,1,39,100.0,3,3835.55,0,0,0,0,0.983474358974359,0
0.890909090909091,2,21,19.6,2,397.0,0,1,2,0,0.9645286686103012,0
0.4122448979591837,2,48,20.2,3,1027.25,0,0,2,0,1.059457508250825,0
1.7438461538461538,1,64,113.35,3,7222.75,0,0,0,0,0.995637130569034,0
1.702127659574468,0,46,80.0,3,3769.7,0,0,0,1,1.024375,0
1.5273584905660378,2,52,80.95,3,4233.95,0,0,0,1,1.0058321851095167,0
0.36617647058823527,2,67,24.9,3,1680.25,0,1,2,1,1.0071629802793263,0
1.5173611111111112,2,71,109.25,3,7707.7,0,0,1,0,0.9936764753279401,0
1.6152777777777778,1,71,116.3,3,8309.55,0,0,1,1,1.006327734247272,0
0.603030303030303,0,32,19.9,3,601.55,0,0,2,0,0.9446451005025126,0
23.45,0,2,70.35,0,139.25,1,0,1,0,0.9896943852167733,0
0.35555555555555557,2,71,25.6,3,1888.25,0,1,2,0,1.0388699383802815,0
0.728688524590164,1,60,44.45,3,2773.9,0,0,1,1,1.040082489688789,0
10.549999999999999,0,6,73.85,0,401.3,1,1,0,1,0.9056646355224556,0
1.430612244897959,2,48,70.1,3,3238.4,0,1,1,1,0.9624346172135047,0
0.39453125,2,63,25.25,3,1573.05,0,1,2,0,0.9888731730315888,0
1.6192307692307693,0,12,21.05,1,235.8,0,1,2,0,0.9334916864608076,0
2.0806451612903225,1,30,64.5,3,1985.15,0,0,1,1,1.0259173126614987,0
2.5841463414634145,1,40,105.95,3,4335.2,0,1,1,1,1.0229353468617273,0
7.584999999999999,0,9,75.85,1,647.5,0,0,0,1,0.948509485094851,0
0.692063492063492,2,62,43.6,3,2748.7,0,1,1,1,1.0168319029298607,0
3.146551724137931,1,28,91.25,3,2483.65,0,0,1,1,0.9720743639921723,0
1.2640845070422535,2,70,89.75,3,6367.2,0,1,1,0,1.0134818941504178,0
2.221276595744681,2,46,104.4,3,4904.2,0,0,1,1,1.0211977344661,0
3.75625,0,23,90.15,2,2044.95,0,1,0,0,0.986254792736743,0
0.8395833333333332,1,47,40.3,3,1794.8,0,0,1,0,0.9475740457209229,0
1.5253623188405796,2,68,105.25,3,7173.15,0,0,1,1,1.0022565320665082,0
1.5294117647058822,2,67,104.0,3,7039.05,0,0,1,1,1.0101966130884041,0
4.6433333333333335,0,14,69.65,2,921.4,0,0,0,1,0.9449287252589477,0
1.2810344827586206,0,57,74.3,3,4018.35,0,0,1,1,0.948820570942835,0
1.8017857142857143,1,55,100.9,3,5448.6,0,1,1,0,0.9818181818181819,0
10.125,0,1,20.25,0,20.25,1,1,2,1,1.0,0
4.0375000000000005,0,23,96.9,2,2085.45,0,1,1,1,0.9357248620271905,0
2.1687499999999997,0,47,104.1,3,5135.15,0,0,1,1,1.0495534163141005,0
0.5153846153846154,1,38,20.1,3,730.1,0,1,2,0,0.9558785022257135,0
4.2875,0,15,68.6,2,1108.6,0,0,0,1,1.0773566569484936,0
2.5574074074074074,0,26,69.05,3,1815.65,0,1,0,1,1.011335152899237,0
0.5472222222222222,2,35,19.7,3,730.4,0,1,2,0,1.0593183466279912,0
5.0125,0,3,20.05,0,75.45,1,1,2,1,1.254364089775561,0
2.1953488372093024,0,42,94.4,3,4014.6,0,0,1,1,1.0125605326876512,0
4.995454545454546,0,10,54.95,1,568.85,0,1,0,1,1.035213830755232,0
1.511290322580645,1,61,93.7,3,5860.7,0,0,0,0,1.0253687212414928,0
1.5978260869565217,2,68,110.25,3,7279.35,0,1,0,0,0.9709683873549421,0
8.990909090909092,1,10,98.9,1,1064.95,0,0,0,1,1.0767947421638018,0
1.1020547945205479,2,72,80.45,3,5886.85,0,0,0,1,1.0163058490435743,0
1.417857142857143,0,55,79.4,3,4238.45,0,0,0,0,0.9705633157774215,0
7.85,0,7,62.8,1,418.3,0,0,1,0,0.9515468607825297,0
24.96666666666667,0,2,74.9,0,136.05,1,1,1,1,0.9082109479305741,0
7.484999999999999,0,9,74.85,1,708.2,0,0,1,1,1.0512877607065985,0
0.9232142857142858,2,27,25.85,3,788.55,0,1,2,1,1.1298087255534062,0
1.0507692307692307,2,64,68.3,3,4378.8,0,1,1,1,1.0017386530014643,0
0.6816901408450704,2,70,48.4,3,3442.8,0,0,1,0,1.0161747343565526,0
1.006,2,24,25.15,2,553.0,0,1,2,0,0.9161696487740226,0
3.9,2,4,19.5,0,96.85,1,1,2,0,1.2416666666666667,0
2.0655555555555556,0,44,92.95,3,4122.9,0,0,0,1,1.0080933052961023,0
0.28356164383561644,2,72,20.7,3,1482.3,0,1,2,1,0.9945652173913044,0
0.28880597014925374,2,66,19.35,3,1240.8,0,0,2,0,0.9715762273901808,0
9.775,0,1,19.55,0,19.55,1,1,2,0,1.0,0
1.8987179487179486,1,38,74.05,3,2802.3,0,0,1,0,0.9958776075908882,0
1.6708333333333334,2,23,40.1,2,857.75,0,1,1,0,0.9300119267049766,0
1.8272727272727274,1,10,20.1,1,184.4,0,1,2,0,0.9174129353233831,0
1.1445205479452054,2,72,83.55,3,6093.3,0,1,1,1,1.0129164173149812,0
1.5791666666666666,0,35,56.85,3,1861.1,0,0,0,0,0.9353436361351928,0
0.3313559322033898,2,58,19.55,3,1079.65,0,1,2,0,0.9521562748037746,0
1.4950704225352114,1,70,106.15,3,7475.1,0,0,0,1,1.006002287867573,0
2.0243589743589743,1,38,78.95,3,2862.55,0,1,0,0,0.9541515282823907,0
0.8155737704918032,0,60,49.75,3,3069.45,0,0,0,1,1.0282914572864321,0
3.4222222222222225,0,26,92.4,3,2349.8,0,1,1,1,0.9781052281052282,0
6.466666666666667,1,8,58.2,1,469.25,0,0,0,0,1.0078393470790377,0
1.3053571428571427,0,55,73.1,3,4144.9,0,0,0,1,1.0309414251958713,0
0.8184931506849316,2,72,59.75,3,4265.0,0,0,1,0,0.9913993491399349,0
1.0872727272727272,2,54,59.8,3,3246.45,0,0,1,1,1.0053418803418803,0
1.5972602739726027,2,72,116.6,3,8337.45,0,0,0,1,0.9931210691823902,0
2.0622641509433963,2,52,109.3,3,5731.4,0,0,0,1,1.008410162573017,0
1.2662499999999999,0,39,50.65,3,1905.4,0,1,0,1,0.9645885539271523,0
3.509375,1,15,56.15,2,931.9,0,1,1,0,1.1064410804392995,0
0.43636363636363634,1,43,19.2,3,776.25,0,1,2,1,0.9402252906976744,0
1.4835616438356165,2,72,108.3,3,7679.65,0,0,1,1,0.9848735508361547,0
0.6158536585365854,2,40,25.25,3,1006.9,0,1,2,0,0.9969306930693069,0
0.7686440677966102,1,58,45.35,3,2540.1,0,0,0,1,0.9657073337642093,0
0.6455882352941176,2,67,43.9,3,3097.2,0,0,1,0,1.0530037738414988,0
2.478125,1,31,79.3,3,2484.0,0,1,1,1,1.0104543790424279,0
2.4015151515151514,1,32,79.25,3,2619.15,0,0,0,1,1.03278785488959,0
3.2295454545454545,2,21,71.05,2,1524.85,0,1,0,0,1.0219831775074562,0
1.0141509433962264,1,52,53.75,3,2790.65,0,0,1,0,0.998443649373882,0
0.3321917808219178,2,72,24.25,3,1784.5,0,1,2,0,1.0220504009163802,0
0.8349056603773585,1,52,44.25,3,2276.1,0,0,1,0,0.9891786179921773,0
1.1916666666666667,1,41,50.05,3,2029.05,0,0,0,0,0.9887916961087694,0
0.4797619047619047,2,41,20.15,3,802.35,0,1,2,0,0.971191672214489,0
1.0198529411764705,1,67,69.35,3,4653.25,0,1,0,1,1.001463482874022,0
1.1382352941176472,0,16,19.35,2,275.9,0,1,2,0,0.8911498708010335,0
1.0638888888888889,2,17,19.15,2,343.45,0,1,2,0,1.0549838734449395,0
1.6944444444444444,0,35,61.0,3,2130.45,0,1,1,0,0.9978688524590164,0
0.3474576271186441,2,58,20.5,3,1191.4,0,1,2,0,1.0020185029436501,0
0.9471698113207547,2,52,50.2,3,2554.0,0,1,1,0,0.978394115844315,0
1.1211267605633801,2,70,79.6,3,5589.45,0,0,0,0,1.0031317300789662,0
1.2449999999999999,2,19,24.9,2,467.7,0,0,2,1,0.9885859226379201,0
2.9694444444444446,0,35,106.9,3,3756.45,0,0,0,1,1.0039957236402512,0
3.071212121212121,0,32,101.35,3,3334.9,0,0,0,1,1.0282745436605822,0
3.075,0,17,55.35,2,920.5,0,1,1,1,0.9782666454115521,0
0.7433823529411764,1,67,50.55,3,3431.75,0,1,0,0,1.013257156354725,0
1.95,0,9,19.5,1,150.35,0,0,2,0,0.8566951566951566,0
18.130000000000003,0,4,90.65,0,367.95,1,0,1,0,1.014754550468836,0
1.2950819672131149,1,60,79.0,3,4801.1,0,1,1,0,1.0128902953586498,0
9.775,0,1,19.55,0,19.55,1,1,2,0,1.0,0
0.7107142857142856,2,27,19.9,3,550.1,0,1,2,0,1.0238228177926672,0
5.484375,0,15,87.75,2,1242.2,0,0,1,1,0.9437416904083571,0
1.9357142857142857,0,41,81.3,3,3190.65,0,1,1,1,0.9572045720457205,0
0.7383333333333333,0,59,44.3,3,2666.75,0,0,0,1,1.0202968971190267,0
1.3794117647058823,2,50,70.35,3,3533.6,0,1,1,0,1.0045771144278608,0
2.4694444444444446,1,17,44.45,2,792.15,0,1,0,0,1.0483027856812015,0
7.021428571428571,0,6,49.15,0,295.65,1,0,1,1,1.0025432349949135,0
1.706,0,49,85.3,3,4297.95,0,1,1,1,1.0282915041749408,0
